anio,rango_etario,sexo,tiene_cobertura,tipo_cobertura,id_prov,cantidad
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5906
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5544
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5229
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5830
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5844
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5608
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5461
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5130
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5908
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5811
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5796
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5610
2010,01.De a 0  a 14 anios,Varón,1,Público,2,6135
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,6314
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5941
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5633
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5998
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5551
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5789
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5625
2010,01.De a 0  a 14 anios,Varón,1,Público,2,6261
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5994
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5595
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5642
2010,01.De a 0  a 14 anios,Varón,1,Público,2,6211
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5734
2010,01.De a 0  a 14 anios,Varón,1,Público,2,5821
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,6132
2010,01.De a 0  a 14 anios,Varón,1,Público,2,6655
2010,01.De a 0  a 14 anios,Mujer,1,Público,2,5955
2010,02.De 15 a 34 anios,Varón,1,Público,2,6438
2010,02.De 15 a 34 anios,Mujer,1,Público,2,6188
2010,02.De 15 a 34 anios,Varón,1,Público,2,6202
2010,02.De 15 a 34 anios,Mujer,1,Público,2,6136
2010,02.De 15 a 34 anios,Varón,1,Público,2,6166
2010,02.De 15 a 34 anios,Mujer,1,Público,2,6320
2010,02.De 15 a 34 anios,Varón,1,Público,2,7114
2010,02.De 15 a 34 anios,Mujer,1,Público,2,7354
2010,02.De 15 a 34 anios,Varón,1,Público,2,7932
2010,02.De 15 a 34 anios,Mujer,1,Público,2,7979
2010,02.De 15 a 34 anios,Varón,1,Público,2,8508
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8607
2010,02.De 15 a 34 anios,Varón,1,Público,2,8239
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8198
2010,02.De 15 a 34 anios,Varón,1,Público,2,8130
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8331
2010,02.De 15 a 34 anios,Varón,1,Público,2,8601
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9613
2010,02.De 15 a 34 anios,Varón,1,Público,2,9594
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9398
2010,02.De 15 a 34 anios,Varón,1,Público,2,9015
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8950
2010,02.De 15 a 34 anios,Varón,1,Público,2,9230
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8657
2010,02.De 15 a 34 anios,Varón,1,Público,2,9350
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9056
2010,02.De 15 a 34 anios,Varón,1,Público,2,9623
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9762
2010,02.De 15 a 34 anios,Varón,1,Público,2,9556
2010,02.De 15 a 34 anios,Mujer,1,Público,2,8913
2010,02.De 15 a 34 anios,Varón,1,Público,2,10540
2010,02.De 15 a 34 anios,Mujer,1,Público,2,10351
2010,02.De 15 a 34 anios,Varón,1,Público,2,9453
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9489
2010,02.De 15 a 34 anios,Varón,1,Público,2,8970
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9301
2010,02.De 15 a 34 anios,Varón,1,Público,2,8758
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9452
2010,02.De 15 a 34 anios,Varón,1,Público,2,8415
2010,02.De 15 a 34 anios,Mujer,1,Público,2,9308
2010,03.De 35 a 54 anios,Varón,1,Público,2,8056
2010,03.De 35 a 54 anios,Mujer,1,Público,2,9041
2010,03.De 35 a 54 anios,Varón,1,Público,2,8093
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8705
2010,03.De 35 a 54 anios,Varón,1,Público,2,7854
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8106
2010,03.De 35 a 54 anios,Varón,1,Público,2,7304
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8053
2010,03.De 35 a 54 anios,Varón,1,Público,2,7896
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7932
2010,03.De 35 a 54 anios,Varón,1,Público,2,7463
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8034
2010,03.De 35 a 54 anios,Varón,1,Público,2,7168
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7625
2010,03.De 35 a 54 anios,Varón,1,Público,2,6772
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7368
2010,03.De 35 a 54 anios,Varón,1,Público,2,6044
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7591
2010,03.De 35 a 54 anios,Varón,1,Público,2,6064
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7128
2010,03.De 35 a 54 anios,Varón,1,Público,2,6436
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7518
2010,03.De 35 a 54 anios,Varón,1,Público,2,6873
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7728
2010,03.De 35 a 54 anios,Varón,1,Público,2,7133
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7480
2010,03.De 35 a 54 anios,Varón,1,Público,2,6770
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7861
2010,03.De 35 a 54 anios,Varón,1,Público,2,6533
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8133
2010,03.De 35 a 54 anios,Varón,1,Público,2,6646
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8379
2010,03.De 35 a 54 anios,Varón,1,Público,2,6331
2010,03.De 35 a 54 anios,Mujer,1,Público,2,7841
2010,03.De 35 a 54 anios,Varón,1,Público,2,6601
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8152
2010,03.De 35 a 54 anios,Varón,1,Público,2,6966
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8523
2010,03.De 35 a 54 anios,Varón,1,Público,2,6317
2010,03.De 35 a 54 anios,Mujer,1,Público,2,8502
2010,04.De 55 a 74 anios,Varón,1,Público,2,6561
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8020
2010,04.De 55 a 74 anios,Varón,1,Público,2,6107
2010,04.De 55 a 74 anios,Mujer,1,Público,2,7863
2010,04.De 55 a 74 anios,Varón,1,Público,2,6457
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8000
2010,04.De 55 a 74 anios,Varón,1,Público,2,5807
2010,04.De 55 a 74 anios,Mujer,1,Público,2,7672
2010,04.De 55 a 74 anios,Varón,1,Público,2,5402
2010,04.De 55 a 74 anios,Mujer,1,Público,2,7579
2010,04.De 55 a 74 anios,Varón,1,Público,2,6548
2010,04.De 55 a 74 anios,Mujer,1,Público,2,9304
2010,04.De 55 a 74 anios,Varón,1,Público,2,5633
2010,04.De 55 a 74 anios,Mujer,1,Público,2,9525
2010,04.De 55 a 74 anios,Varón,1,Público,2,5521
2010,04.De 55 a 74 anios,Mujer,1,Público,2,10849
2010,04.De 55 a 74 anios,Varón,1,Público,2,5517
2010,04.De 55 a 74 anios,Mujer,1,Público,2,10409
2010,04.De 55 a 74 anios,Varón,1,Público,2,5302
2010,04.De 55 a 74 anios,Mujer,1,Público,2,10239
2010,04.De 55 a 74 anios,Varón,1,Público,2,6319
2010,04.De 55 a 74 anios,Mujer,1,Público,2,11145
2010,04.De 55 a 74 anios,Varón,1,Público,2,6717
2010,04.De 55 a 74 anios,Mujer,1,Público,2,9766
2010,04.De 55 a 74 anios,Varón,1,Público,2,6436
2010,04.De 55 a 74 anios,Mujer,1,Público,2,9520
2010,04.De 55 a 74 anios,Varón,1,Público,2,6099
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8886
2010,04.De 55 a 74 anios,Varón,1,Público,2,5773
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8805
2010,04.De 55 a 74 anios,Varón,1,Público,2,6464
2010,04.De 55 a 74 anios,Mujer,1,Público,2,11378
2010,04.De 55 a 74 anios,Varón,1,Público,2,5530
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8739
2010,04.De 55 a 74 anios,Varón,1,Público,2,5710
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8853
2010,04.De 55 a 74 anios,Varón,1,Público,2,5086
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8477
2010,04.De 55 a 74 anios,Varón,1,Público,2,5348
2010,04.De 55 a 74 anios,Mujer,1,Público,2,8354
2010,05.De 75 anios y mas,Varón,1,Público,2,5184
2010,05.De 75 anios y mas,Mujer,1,Público,2,9243
2010,05.De 75 anios y mas,Varón,1,Público,2,4588
2010,05.De 75 anios y mas,Mujer,1,Público,2,8740
2010,05.De 75 anios y mas,Varón,1,Público,2,4977
2010,05.De 75 anios y mas,Mujer,1,Público,2,8015
2010,05.De 75 anios y mas,Varón,1,Público,2,5015
2010,05.De 75 anios y mas,Mujer,1,Público,2,8987
2010,05.De 75 anios y mas,Varón,1,Público,2,4803
2010,05.De 75 anios y mas,Mujer,1,Público,2,8512
2010,05.De 75 anios y mas,Varón,1,Público,2,4560
2010,05.De 75 anios y mas,Mujer,1,Público,2,9129
2010,05.De 75 anios y mas,Varón,1,Público,2,3965
2010,05.De 75 anios y mas,Mujer,1,Público,2,8101
2010,05.De 75 anios y mas,Varón,1,Público,2,3697
2010,05.De 75 anios y mas,Mujer,1,Público,2,7970
2010,05.De 75 anios y mas,Varón,1,Público,2,3305
2010,05.De 75 anios y mas,Mujer,1,Público,2,7460
2010,05.De 75 anios y mas,Varón,1,Público,2,2491
2010,05.De 75 anios y mas,Mujer,1,Público,2,6981
2010,05.De 75 anios y mas,Varón,1,Público,2,2855
2010,05.De 75 anios y mas,Mujer,1,Público,2,6684
2010,05.De 75 anios y mas,Varón,1,Público,2,2348
2010,05.De 75 anios y mas,Mujer,1,Público,2,5968
2010,05.De 75 anios y mas,Varón,1,Público,2,1925
2010,05.De 75 anios y mas,Mujer,1,Público,2,5018
2010,05.De 75 anios y mas,Varón,1,Público,2,1560
2010,05.De 75 anios y mas,Mujer,1,Público,2,4710
2010,05.De 75 anios y mas,Varón,1,Público,2,1316
2010,05.De 75 anios y mas,Mujer,1,Público,2,3781
2010,05.De 75 anios y mas,Varón,1,Público,2,1028
2010,05.De 75 anios y mas,Mujer,1,Público,2,3234
2010,05.De 75 anios y mas,Varón,1,Público,2,725
2010,05.De 75 anios y mas,Mujer,1,Público,2,2050
2010,05.De 75 anios y mas,Varón,1,Público,2,537
2010,05.De 75 anios y mas,Mujer,1,Público,2,1823
2010,05.De 75 anios y mas,Varón,1,Público,2,232
2010,05.De 75 anios y mas,Mujer,1,Público,2,1642
2010,05.De 75 anios y mas,Varón,1,Público,2,282
2010,05.De 75 anios y mas,Mujer,1,Público,2,1221
2010,05.De 75 anios y mas,Varón,1,Público,2,193
2010,05.De 75 anios y mas,Mujer,1,Público,2,931
2010,05.De 75 anios y mas,Varón,1,Público,2,122
2010,05.De 75 anios y mas,Mujer,1,Público,2,634
2010,05.De 75 anios y mas,Varón,1,Público,2,66
2010,05.De 75 anios y mas,Mujer,1,Público,2,446
2010,05.De 75 anios y mas,Varón,1,Público,2,61
2010,05.De 75 anios y mas,Mujer,1,Público,2,362
2010,05.De 75 anios y mas,Varón,1,Público,2,36
2010,05.De 75 anios y mas,Mujer,1,Público,2,162
2010,05.De 75 anios y mas,Varón,1,Público,2,26
2010,05.De 75 anios y mas,Mujer,1,Público,2,199
2010,05.De 75 anios y mas,Varón,1,Público,2,1
2010,05.De 75 anios y mas,Mujer,1,Público,2,94
2010,05.De 75 anios y mas,Varón,1,Público,2,11
2010,05.De 75 anios y mas,Mujer,1,Público,2,64
2010,05.De 75 anios y mas,Varón,1,Público,2,0
2010,05.De 75 anios y mas,Mujer,1,Público,2,27
2010,05.De 75 anios y mas,Varón,1,Público,2,10
2010,05.De 75 anios y mas,Mujer,1,Público,2,17
2010,05.De 75 anios y mas,Varón,1,Público,2,3
2010,05.De 75 anios y mas,Mujer,1,Público,2,6
2010,05.De 75 anios y mas,Varón,1,Público,2,0
2010,05.De 75 anios y mas,Mujer,1,Público,2,4
2010,05.De 75 anios y mas,Varón,1,Público,2,0
2010,05.De 75 anios y mas,Mujer,1,Público,2,2
2010,05.De 75 anios y mas,Varón,1,Público,2,0
2010,05.De 75 anios y mas,Mujer,1,Público,2,1
2010,05.De 75 anios y mas,Varón,1,Público,2,1
2010,05.De 75 anios y mas,Mujer,1,Público,2,2
2010,05.De 75 anios y mas,Varón,1,Público,2,0
2010,05.De 75 anios y mas,Mujer,1,Público,2,10
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4954
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,4441
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4285
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,4230
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4576
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,4292
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4255
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3957
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4149
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,4185
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4468
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,4183
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,4009
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3710
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3654
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3642
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3728
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3714
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3743
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3792
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3608
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3328
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3208
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3022
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3436
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,3248
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2800
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2835
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,3285
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2853
2010,02.De 15 a 34 anios,Varón,1,Privado,2,3220
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,3120
2010,02.De 15 a 34 anios,Varón,1,Privado,2,2929
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,2980
2010,02.De 15 a 34 anios,Varón,1,Privado,2,2787
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,3102
2010,02.De 15 a 34 anios,Varón,1,Privado,2,3251
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,3053
2010,02.De 15 a 34 anios,Varón,1,Privado,2,3323
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,3780
2010,02.De 15 a 34 anios,Varón,1,Privado,2,4117
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,3633
2010,02.De 15 a 34 anios,Varón,1,Privado,2,4039
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,4514
2010,02.De 15 a 34 anios,Varón,1,Privado,2,4347
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,4634
2010,02.De 15 a 34 anios,Varón,1,Privado,2,4544
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,4726
2010,02.De 15 a 34 anios,Varón,1,Privado,2,5220
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,5519
2010,02.De 15 a 34 anios,Varón,1,Privado,2,5196
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,6117
2010,02.De 15 a 34 anios,Varón,1,Privado,2,5516
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,6254
2010,02.De 15 a 34 anios,Varón,1,Privado,2,5350
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,6432
2010,02.De 15 a 34 anios,Varón,1,Privado,2,5646
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,6840
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6292
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7356
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6815
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7775
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6933
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7706
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6408
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7779
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6373
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7631
2010,02.De 15 a 34 anios,Varón,1,Privado,2,6647
2010,02.De 15 a 34 anios,Mujer,1,Privado,2,7836
2010,03.De 35 a 54 anios,Varón,1,Privado,2,6312
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,7286
2010,03.De 35 a 54 anios,Varón,1,Privado,2,6067
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,7058
2010,03.De 35 a 54 anios,Varón,1,Privado,2,5686
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,6357
2010,03.De 35 a 54 anios,Varón,1,Privado,2,5988
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,5945
2010,03.De 35 a 54 anios,Varón,1,Privado,2,5338
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,5934
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4840
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,6045
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4580
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,5196
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4430
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4908
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4074
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4934
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3837
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4716
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4259
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4182
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4038
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4180
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3804
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4563
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4022
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4200
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3523
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4031
2010,03.De 35 a 54 anios,Varón,1,Privado,2,4009
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4589
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3301
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4197
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3564
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,3978
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3392
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,3789
2010,03.De 35 a 54 anios,Varón,1,Privado,2,3179
2010,03.De 35 a 54 anios,Mujer,1,Privado,2,4427
2010,04.De 55 a 74 anios,Varón,1,Privado,2,3408
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,4259
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2978
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,4066
2010,04.De 55 a 74 anios,Varón,1,Privado,2,3132
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,3888
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2910
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,3523
2010,04.De 55 a 74 anios,Varón,1,Privado,2,3049
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,3561
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2850
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,3735
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2657
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,2984
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2737
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,2615
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2692
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,2470
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2339
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,2398
2010,04.De 55 a 74 anios,Varón,1,Privado,2,2269
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,2292
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1804
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1877
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1303
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1679
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1298
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1741
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1190
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1418
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1053
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1504
2010,04.De 55 a 74 anios,Varón,1,Privado,2,1068
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1453
2010,04.De 55 a 74 anios,Varón,1,Privado,2,942
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1457
2010,04.De 55 a 74 anios,Varón,1,Privado,2,841
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1179
2010,04.De 55 a 74 anios,Varón,1,Privado,2,656
2010,04.De 55 a 74 anios,Mujer,1,Privado,2,1126
2010,05.De 75 anios y mas,Varón,1,Privado,2,692
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1289
2010,05.De 75 anios y mas,Varón,1,Privado,2,716
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1076
2010,05.De 75 anios y mas,Varón,1,Privado,2,578
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1087
2010,05.De 75 anios y mas,Varón,1,Privado,2,790
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1186
2010,05.De 75 anios y mas,Varón,1,Privado,2,625
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1224
2010,05.De 75 anios y mas,Varón,1,Privado,2,551
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1171
2010,05.De 75 anios y mas,Varón,1,Privado,2,631
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1071
2010,05.De 75 anios y mas,Varón,1,Privado,2,422
2010,05.De 75 anios y mas,Mujer,1,Privado,2,886
2010,05.De 75 anios y mas,Varón,1,Privado,2,419
2010,05.De 75 anios y mas,Mujer,1,Privado,2,752
2010,05.De 75 anios y mas,Varón,1,Privado,2,328
2010,05.De 75 anios y mas,Mujer,1,Privado,2,861
2010,05.De 75 anios y mas,Varón,1,Privado,2,412
2010,05.De 75 anios y mas,Mujer,1,Privado,2,796
2010,05.De 75 anios y mas,Varón,1,Privado,2,358
2010,05.De 75 anios y mas,Mujer,1,Privado,2,698
2010,05.De 75 anios y mas,Varón,1,Privado,2,288
2010,05.De 75 anios y mas,Mujer,1,Privado,2,596
2010,05.De 75 anios y mas,Varón,1,Privado,2,248
2010,05.De 75 anios y mas,Mujer,1,Privado,2,488
2010,05.De 75 anios y mas,Varón,1,Privado,2,183
2010,05.De 75 anios y mas,Mujer,1,Privado,2,425
2010,05.De 75 anios y mas,Varón,1,Privado,2,180
2010,05.De 75 anios y mas,Mujer,1,Privado,2,316
2010,05.De 75 anios y mas,Varón,1,Privado,2,110
2010,05.De 75 anios y mas,Mujer,1,Privado,2,272
2010,05.De 75 anios y mas,Varón,1,Privado,2,87
2010,05.De 75 anios y mas,Mujer,1,Privado,2,238
2010,05.De 75 anios y mas,Varón,1,Privado,2,25
2010,05.De 75 anios y mas,Mujer,1,Privado,2,226
2010,05.De 75 anios y mas,Varón,1,Privado,2,52
2010,05.De 75 anios y mas,Mujer,1,Privado,2,137
2010,05.De 75 anios y mas,Varón,1,Privado,2,4
2010,05.De 75 anios y mas,Mujer,1,Privado,2,104
2010,05.De 75 anios y mas,Varón,1,Privado,2,45
2010,05.De 75 anios y mas,Mujer,1,Privado,2,92
2010,05.De 75 anios y mas,Varón,1,Privado,2,2
2010,05.De 75 anios y mas,Mujer,1,Privado,2,45
2010,05.De 75 anios y mas,Varón,1,Privado,2,3
2010,05.De 75 anios y mas,Mujer,1,Privado,2,36
2010,05.De 75 anios y mas,Varón,1,Privado,2,1
2010,05.De 75 anios y mas,Mujer,1,Privado,2,17
2010,05.De 75 anios y mas,Varón,1,Privado,2,12
2010,05.De 75 anios y mas,Mujer,1,Privado,2,17
2010,05.De 75 anios y mas,Varón,1,Privado,2,0
2010,05.De 75 anios y mas,Mujer,1,Privado,2,4
2010,05.De 75 anios y mas,Varón,1,Privado,2,0
2010,05.De 75 anios y mas,Mujer,1,Privado,2,2
2010,05.De 75 anios y mas,Varón,1,Privado,2,1
2010,05.De 75 anios y mas,Mujer,1,Privado,2,4
2010,05.De 75 anios y mas,Varón,1,Privado,2,0
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1
2010,05.De 75 anios y mas,Varón,1,Privado,2,1
2010,05.De 75 anios y mas,Mujer,1,Privado,2,0
2010,05.De 75 anios y mas,Varón,1,Privado,2,0
2010,05.De 75 anios y mas,Mujer,1,Privado,2,1
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2467
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2390
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2150
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2285
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2434
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2124
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2208
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2103
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2133
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2110
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2039
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2085
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2094
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,2271
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2101
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,1878
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,2136
2010,01.De a 0  a 14 anios,Mujer,1,Privado,2,1966
2010,01.De a 0  a 14 anios,Varón,1,Privado,2,1848
